Customer_ID,Month,Electricity_Consumption_kWh,Previous_Month_Consumption,Peak_Consumption,Off_Peak_Consumption,Voltage,Current,Power_Factor,Meter_Age,Number_of_Meter_Readings,Location_Type,Customer_Type,Theft_Flag_GroundTruth,Average_Consumption_3_Months,Average_Consumption_6_Months
C01136,6,398.58,356.68,298.34,100.24,229.31,2.486,0.971,16,29,Rural,Residential,0,320.36333333333334,313.282
C00168,5,294.01,318.21,213.07,80.95,218.74,2.0,0.933,3,29,Urban,Residential,0,252.38,251.6225
C01490,6,244.23,208.09,148.25,95.98,233.3,1.614,0.901,14,30,Semi-Urban,Residential,0,208.10999999999999,194.124
C01394,3,333.05,251.31,215.68,117.37,233.87,2.293,0.863,7,29,Urban,Residential,0,246.38,246.38
C00583,3,190.37,177.28,110.75,79.62,226.18,1.197,0.977,4,30,Urban,Residential,0,176.01999999999998,176.01999999999998
C01135,1,225.94,,127.12,98.82,227.69,1.5,0.919,15,30,Rural,Residential,0,,
C01472,5,133.73,157.66,75.54,58.19,235.43,0.863,0.914,18,29,Rural,Residential,0,143.76666666666665,135.3075
C00423,5,348.64,451.0,242.96,105.69,226.59,2.376,0.899,2,30,Urban,Residential,0,362.0133333333333,355.05
C00185,1,232.29,,148.02,84.27,238.85,1.456,0.928,3,30,Semi-Urban,Residential,0,,
C00646,6,5190.36,5221.51,3783.84,1406.52,235.59,,0.943,16,30,Rural,Industrial,0,3733.6200000000003,3747.2940000000003
C01035,1,119.42,,80.97,38.45,219.38,0.805,0.939,3,30,Semi-Urban,Residential,0,,
C00293,1,188.31,,108.43,79.88,227.55,1.314,0.875,14,29,Urban,Residential,0,,
C00944,2,799.56,820.76,543.85,255.71,225.86,5.385,0.913,19,28,Rural,Commercial,0,820.76,820.76
C00487,1,176.14,,108.86,67.28,234.72,1.147,0.909,5,28,Urban,Residential,0,,
C01089,4,1294.56,814.55,839.23,455.33,226.95,8.844,0.896,5,30,Urban,Commercial,0,870.3333333333334,870.3333333333334
C00026,3,1065.74,1020.67,620.44,445.31,222.57,7.131,0.933,11,30,Urban,Commercial,0,975.26,975.26
C00652,2,244.77,267.74,169.79,74.98,228.51,1.62,0.918,7,28,Urban,Residential,0,267.74,267.74
C01376,2,298.8,302.47,197.56,101.24,231.29,1.836,0.977,16,29,Rural,Residential,0,302.47,302.47
C00426,3,333.79,266.83,222.92,110.87,226.26,2.28,0.899,10,28,Rural,Residential,0,268.19,268.19
C00463,2,204.73,177.52,136.41,68.32,234.54,1.36,0.891,10,30,Semi-Urban,Residential,0,177.52,177.52
C00826,6,143.82,144.84,103.11,40.71,233.07,0.927,0.924,2,30,Urban,Residential,0,143.72,129.858
C00592,6,244.65,257.91,161.32,83.33,240.79,1.608,0.878,12,30,Semi-Urban,Residential,0,251.48,234.748
C00621,3,467.88,441.03,299.85,168.03,228.34,2.934,0.97,15,30,Urban,Commercial,0,438.79999999999995,438.79999999999995
C00900,2,4212.84,3565.79,2861.15,1351.69,239.58,27.336,0.893,14,29,Semi-Urban,Industrial,0,3565.79,3565.79
C01211,6,1462.98,1399.9,846.93,616.05,231.41,9.36,0.938,0,30,Urban,Commercial,0,1313.8466666666668,1255.248
C01086,2,977.73,886.15,673.78,303.95,230.97,6.177,0.952,12,30,Semi-Urban,Commercial,0,886.15,886.15
C00757,3,197.75,201.37,139.16,58.59,228.2,1.258,0.957,4,30,Urban,Residential,0,209.53,209.53
C00918,1,204.89,,151.8,53.08,227.15,1.3,0.964,6,30,Semi-Urban,Residential,0,,
C00304,5,1036.28,1011.19,705.04,331.24,224.54,7.134,0.899,6,28,Urban,Commercial,0,972.36,934.1025
C00682,1,324.72,,239.43,85.3,229.48,2.063,0.952,16,29,Semi-Urban,Residential,0,,
C00833,5,1313.61,1324.28,766.2,547.42,227.57,8.254,0.971,15,29,Semi-Urban,Commercial,0,1089.55,1084.135
C01271,3,159.83,146.54,99.45,60.38,232.74,1.012,0.943,14,30,Rural,Residential,0,142.16,142.16
C00991,5,245.09,135.54,147.39,97.7,231.99,1.62,0.906,7,29,Urban,Residential,0,125.91333333333334,138.0825
C01169,5,370.47,373.06,268.09,102.38,220.17,2.736,0.854,10,28,Urban,Residential,0,324.40000000000003,313.4925
C00052,4,940.92,782.57,704.96,235.96,229.47,5.837,0.976,11,28,Semi-Urban,Commercial,0,782.3066666666667,782.3066666666667
C01044,4,1376.41,1034.39,951.87,424.54,236.16,8.393,0.964,1,30,Urban,Commercial,0,994.1033333333335,994.1033333333335
C01007,6,351.22,257.01,237.13,114.09,236.14,2.351,0.879,11,30,Semi-Urban,Residential,0,256.31666666666666,241.094
C00600,6,286.56,269.92,158.47,128.08,231.63,1.858,0.925,13,28,Urban,Residential,0,262.20666666666665,253.004
C00604,5,312.53,323.07,201.96,110.57,228.07,2.039,0.933,1,30,Semi-Urban,Residential,0,291.27,281.88
C01363,5,265.33,281.82,165.03,100.3,226.26,1.701,0.958,17,30,Semi-Urban,Residential,0,245.75666666666666,244.2425
C00576,1,834.86,,523.79,311.07,230.55,5.751,0.875,9,30,Urban,Commercial,0,,
C00766,2,299.25,272.26,198.65,100.6,230.1,1.938,,15,30,Rural,Residential,0,272.26,272.26
C00035,2,334.54,239.75,238.78,95.76,228.19,2.257,0.902,10,29,Semi-Urban,Residential,0,239.75,239.75
C00190,2,151.33,161.86,88.95,62.38,228.47,1.072,0.858,9,29,Urban,Residential,0,161.86,161.86
C00459,2,968.15,1140.86,724.38,243.77,228.25,6.823,0.863,6,30,Semi-Urban,Commercial,0,1140.86,1140.86
C00603,2,580.26,710.08,413.38,166.88,227.17,3.777,0.939,7,28,Urban,Commercial,0,710.08,710.08
C00051,6,288.99,258.69,172.11,116.88,243.22,1.919,0.86,8,30,Rural,Residential,0,260.99666666666667,264.694
C00309,2,534.97,457.12,373.66,161.3,233.34,3.606,0.883,4,29,Urban,Commercial,0,457.12,457.12
C00872,6,292.12,284.57,198.38,93.74,226.83,1.919,0.932,1,28,Urban,Residential,0,265.8666666666666,243.22799999999998
C00332,3,304.32,337.63,211.95,92.36,222.66,2.223,0.854,1,29,Urban,Residential,0,321.8,321.8
C00541,1,157.12,,109.67,47.46,228.69,0.987,0.967,15,30,Semi-Urban,Residential,0,,
C00467,3,280.91,224.53,180.88,100.03,227.92,1.854,0.923,10,30,Semi-Urban,Residential,0,242.51,242.51
C00753,4,283.16,291.96,166.29,116.87,231.87,1.879,0.903,13,30,Semi-Urban,Residential,0,256.83666666666664,256.83666666666664
C01043,5,183.68,218.48,50.81,132.87,230.13,1.228,0.903,11,28,Semi-Urban,Residential,1,176.29,171.7625
C00519,2,140.16,120.13,85.53,54.63,225.3,0.918,0.941,18,30,Urban,Residential,0,120.13,120.13
C00677,4,233.44,171.76,174.63,58.82,230.58,1.482,0.949,7,30,Urban,Residential,0,178.01999999999998,178.01999999999998
C00332,2,337.63,305.97,197.17,140.46,229.84,2.206,0.925,1,30,Urban,Residential,0,305.97,305.97
C01110,4,193.99,192.1,127.69,66.29,222.56,1.309,0.925,1,29,Urban,Residential,0,168.02666666666667,168.02666666666667
C00064,6,216.6,240.4,129.85,86.75,226.51,1.5,0.885,1,28,Semi-Urban,Residential,0,201.10666666666665,184.26399999999998
C00718,6,852.16,771.41,594.13,258.03,223.66,5.996,0.882,2,30,Urban,Commercial,0,760.11,698.606
C00565,5,4134.47,4223.11,2846.32,1288.15,229.04,26.726,0.938,5,30,Semi-Urban,Industrial,0,3653.8566666666666,3518.9975
C01322,2,837.22,827.9,594.17,243.05,230.93,5.678,0.887,3,28,Rural,Commercial,0,827.9,827.9
C00455,4,437.74,425.55,319.07,118.67,224.45,3.008,0.9,5,28,Semi-Urban,Commercial,0,318.0,318.0
C00858,5,1268.26,1344.66,705.02,563.23,234.06,8.396,0.896,6,28,Rural,Commercial,0,1107.6566666666668,1103.275
C01341,6,304.95,372.82,191.65,113.29,239.2,2.008,0.882,15,28,Urban,Residential,0,356.7166666666667,314.62
C01254,6,366.25,342.56,213.74,152.52,228.89,2.393,0.929,18,29,Semi-Urban,Residential,0,256.9166666666667,278.038
C01193,5,309.62,264.79,206.55,103.07,229.25,2.014,0.932,19,29,Semi-Urban,Residential,0,277.30333333333334,284.5025
C00639,5,344.42,352.52,247.52,96.91,230.49,2.199,0.944,9,29,Urban,Residential,0,294.9633333333333,279.41999999999996
C01475,2,97.43,94.53,57.24,40.19,239.89,0.646,0.873,6,28,Urban,Residential,0,94.53,94.53
C00797,1,4025.31,,2321.16,1704.16,235.84,26.341,0.9,3,28,Urban,Industrial,0,,
C00713,5,1109.54,1150.51,809.89,299.66,227.82,7.406,0.913,19,30,Semi-Urban,Commercial,0,1092.51,1024.7525
C00043,2,144.52,127.24,86.02,58.5,240.87,0.87,0.958,17,30,Urban,Residential,0,127.24,127.24
C01445,5,183.57,190.35,137.42,46.14,236.17,1.214,0.889,5,29,Semi-Urban,Residential,0,152.84333333333333,150.9475
C00986,5,255.63,242.31,146.99,108.64,224.01,1.735,0.914,16,29,Rural,Residential,0,199.06666666666663,195.8225
C00047,3,374.6,471.35,210.8,163.8,230.35,3.513,0.643,8,30,Semi-Urban,Commercial,1,423.38,423.38
C00543,1,131.99,,97.87,34.12,222.2,0.872,,3,29,Semi-Urban,Residential,0,,
C00414,3,371.9,310.32,236.08,135.82,232.56,2.307,0.963,18,29,Semi-Urban,Residential,0,306.58500000000004,306.58500000000004
C00049,2,852.51,807.57,582.88,269.64,232.56,5.575,0.913,12,30,Urban,Commercial,0,807.57,807.57
C01340,5,5100.41,5418.31,3367.35,1733.06,220.61,35.654,0.901,9,29,Rural,Industrial,0,4880.333333333333,4671.265
C00513,4,310.48,252.95,230.01,80.47,226.48,2.125,0.896,7,29,Urban,Residential,0,249.34666666666666,249.34666666666666
C01095,1,272.46,,197.14,75.32,232.37,1.801,0.904,11,30,Rural,Residential,0,,
C01028,1,140.52,,81.66,58.86,226.29,0.948,0.91,12,30,Urban,Residential,0,,
C01332,5,903.93,860.43,554.55,349.38,229.51,6.377,0.858,12,29,Rural,Commercial,0,753.3066666666667,746.0575
C00985,6,630.65,648.24,448.55,182.1,222.59,4.592,0.857,7,29,Urban,Commercial,0,573.2166666666666,531.258
C01465,2,312.85,310.26,202.27,110.58,233.73,2.053,0.905,15,30,Urban,Residential,0,310.26,310.26
C01166,3,890.71,690.86,631.86,258.84,232.43,5.677,0.938,3,29,Semi-Urban,Commercial,0,711.03,711.03
C00830,1,298.53,,196.82,101.71,225.74,1.855,0.99,3,28,Semi-Urban,Residential,0,,
C01472,6,124.87,133.73,69.27,55.6,234.95,0.789,0.935,18,30,Rural,Residential,0,147.21333333333334,134.99200000000002
C00046,1,299.79,,212.16,87.63,231.75,1.912,0.94,14,30,Urban,Residential,0,,
C00762,5,1212.4,1058.47,827.86,384.54,231.47,7.624,0.954,2,28,Rural,Commercial,0,1004.1566666666668,1022.885
C01064,1,619.52,,355.0,264.51,230.0,3.996,0.936,1,30,Urban,Commercial,0,,
C01082,2,444.49,522.45,280.87,163.62,228.18,3.114,0.869,9,30,Urban,Commercial,0,522.45,522.45
C01277,2,289.16,257.39,203.75,85.41,223.64,2.075,0.865,7,30,Urban,Residential,0,257.39,257.39
C01280,5,354.42,331.5,242.71,111.7,230.73,2.185,0.976,4,30,Semi-Urban,Residential,0,325.21,330.1475
C00702,2,818.61,870.51,553.25,265.35,228.17,5.398,0.923,10,30,Urban,Commercial,0,870.51,870.51
C00537,3,277.37,230.49,181.02,96.35,225.91,1.919,0.888,14,30,Rural,Residential,0,220.79500000000002,220.79500000000002
C00232,6,305.68,174.38,171.39,134.3,235.98,1.979,0.909,7,30,Urban,Residential,0,177.22333333333333,195.41
C00663,4,185.79,179.7,106.38,79.4,225.86,1.204,0.948,19,30,Rural,Residential,0,168.02333333333334,168.02333333333334
C00720,3,402.54,290.01,263.04,139.5,236.45,2.604,0.908,5,30,Rural,Residential,0,294.49,294.49
C01246,6,3576.32,3595.49,2407.41,1168.91,231.41,23.61,0.909,19,29,Semi-Urban,Industrial,0,3281.35,3093.784
C00993,4,339.75,324.6,202.84,136.91,240.74,2.049,0.957,1,30,Urban,Residential,0,284.00666666666666,284.00666666666666
C01349,1,3833.04,,2771.76,1061.28,229.43,25.751,0.901,3,30,Urban,Industrial,0,,
C00014,6,295.95,257.96,173.81,122.13,226.75,2.013,0.901,13,29,Urban,Residential,0,257.1433333333334,247.89000000000001
C00146,4,321.99,82.32,210.4,111.6,223.65,2.21,0.905,18,30,Urban,Residential,1,150.96333333333334,150.96333333333334
C01448,1,117.11,,73.69,43.42,232.27,0.729,0.96,9,29,Semi-Urban,Residential,0,,
C01033,1,95.42,,64.23,31.2,227.59,0.631,0.922,10,29,Semi-Urban,Residential,0,,
C00760,4,246.88,285.72,168.52,78.36,224.05,1.576,0.971,19,30,Urban,Residential,0,257.83,257.83
C00751,1,468.93,,326.66,142.28,232.36,3.187,0.879,11,28,Rural,Commercial,0,,
C00775,4,544.99,427.2,347.27,197.72,225.0,3.64,0.924,3,30,Urban,Commercial,0,437.3233333333333,437.3233333333333
C00340,5,212.17,244.35,156.62,55.54,232.35,1.397,0.908,12,30,Semi-Urban,Residential,0,195.71666666666667,191.0375
C01461,6,170.75,185.29,112.29,58.45,227.73,1.097,0.949,12,29,Rural,Residential,0,185.87,166.858
C00936,1,908.61,,629.4,279.21,234.38,6.033,0.892,18,30,Urban,Commercial,0,,
C00409,3,314.63,248.76,227.7,86.93,231.82,2.005,0.94,8,28,Urban,Residential,0,259.385,259.385
C00660,1,171.49,,127.46,44.02,236.97,1.025,0.98,16,29,Urban,Residential,0,,
C00389,2,208.85,138.77,114.9,93.96,224.97,1.345,0.958,13,30,Urban,Residential,0,138.77,138.77
C01374,4,631.76,589.49,391.95,239.81,233.31,4.142,0.908,8,30,Urban,Commercial,0,562.1766666666667,562.1766666666667
C01424,2,256.31,270.84,151.64,104.67,230.69,1.673,0.922,12,30,Urban,Residential,0,270.84,270.84
C01411,5,1207.49,1224.55,711.36,496.13,227.79,8.194,0.898,18,29,Urban,Commercial,0,1137.8666666666668,1116.7
C00792,1,2087.75,,1199.55,888.21,236.61,12.879,0.952,3,29,Rural,Industrial,0,,
C01412,2,171.56,181.88,109.29,62.26,235.17,1.112,0.911,16,29,Urban,Residential,0,181.88,181.88
C00878,6,285.65,314.36,213.67,71.99,232.28,1.875,,13,30,Rural,Residential,0,304.00666666666666,274.948
C01280,4,331.5,330.79,196.27,135.24,237.23,2.215,0.876,4,28,Semi-Urban,Residential,0,329.69666666666666,329.69666666666666
C00861,6,347.8,284.08,248.46,99.34,225.68,2.356,0.909,3,30,Semi-Urban,Residential,0,297.10999999999996,259.18199999999996
C01109,2,510.31,420.95,371.66,138.65,223.24,3.531,0.899,19,30,Urban,Commercial,0,420.95,420.95
C00203,5,317.34,308.4,211.28,106.06,223.62,2.083,0.946,13,30,Urban,Residential,0,311.1633333333333,303.7975
C01258,3,2159.79,2298.26,1374.47,785.31,233.63,13.884,0.925,16,29,Rural,Industrial,0,2345.4,2345.4
C00930,3,272.21,294.91,162.97,109.23,229.39,1.789,0.921,16,30,Urban,Residential,0,270.25,270.25
C00178,3,1749.12,1693.24,1012.28,736.84,229.14,11.747,0.903,3,30,Urban,Industrial,0,1515.345,1515.345
C00632,1,318.75,,192.62,126.13,231.81,2.048,0.933,15,29,Urban,Residential,0,,
C00736,1,567.74,,359.77,207.97,229.84,3.645,0.941,0,30,Rural,Commercial,0,,
C00915,6,2742.3,2770.56,1791.38,950.92,227.79,17.316,0.966,4,30,Urban,Industrial,0,2701.5266666666666,2351.4919999999997
C01296,1,3958.27,,2782.11,1176.15,228.17,26.687,0.903,10,28,Urban,Industrial,0,,
C01464,3,142.62,129.54,95.86,46.75,221.92,0.974,0.916,17,28,Semi-Urban,Residential,0,137.42000000000002,137.42000000000002
C00502,3,132.85,130.15,80.27,52.57,235.91,0.88,0.889,16,30,Urban,Residential,0,121.14500000000001,121.14500000000001
C00185,2,212.04,232.29,141.2,70.84,229.67,1.295,0.99,3,29,Semi-Urban,Residential,0,232.29,232.29
C00902,2,267.93,308.01,149.82,118.11,237.76,1.814,0.863,1,30,Rural,Residential,0,308.01,308.01
C01214,4,172.57,184.93,112.03,60.53,232.44,1.092,0.945,11,29,Urban,Residential,0,180.69000000000003,180.69000000000003
C01015,2,283.25,251.7,204.5,78.75,235.47,1.761,0.949,1,29,Semi-Urban,Residential,0,251.7,251.7
C00894,1,3172.51,,1788.34,1384.17,225.31,21.637,0.904,12,29,Urban,Industrial,0,,
C01308,4,126.74,127.71,81.19,45.54,232.8,0.818,0.924,16,30,Rural,Residential,0,115.61,115.61
C00729,2,226.56,206.37,145.87,80.69,230.07,1.452,0.942,4,30,Semi-Urban,Residential,0,206.37,206.37
C00461,6,1409.08,1515.51,868.9,540.18,237.29,8.705,0.947,11,30,Rural,Commercial,0,1333.9466666666667,1197.192
C00655,6,881.94,1024.79,596.81,285.13,231.2,6.069,0.873,4,30,Rural,Commercial,0,841.3633333333333,798.018
C00966,3,148.18,138.62,110.91,37.27,239.2,0.962,0.894,11,29,Urban,Residential,0,129.46,129.46
C01270,1,151.27,,101.73,49.53,220.64,1.06,0.898,0,28,Semi-Urban,Residential,0,,
C01017,3,175.97,191.07,105.51,70.46,227.23,1.196,0.899,10,28,Semi-Urban,Residential,0,192.35,192.35
C00867,1,227.76,,137.79,89.97,226.74,1.607,0.868,16,28,Rural,Residential,0,,
C01283,5,189.52,180.3,141.04,48.48,234.61,1.301,0.862,11,29,Urban,Residential,0,168.70666666666668,163.78750000000002
C00409,4,314.47,314.63,202.37,112.11,234.82,2.034,0.914,8,30,Urban,Residential,0,277.8,277.8
C00845,4,578.94,542.1,382.64,196.3,246.32,3.357,0.972,18,30,Semi-Urban,Commercial,0,528.4933333333333,528.4933333333333
C01160,2,305.91,290.05,185.63,120.27,229.5,1.953,0.948,10,30,Urban,Residential,0,290.05,290.05
C00638,3,296.08,304.94,192.17,103.91,235.06,1.964,0.891,14,30,Urban,Residential,0,303.655,303.655
C01338,5,445.45,369.61,324.91,120.54,235.39,2.857,0.92,17,30,Urban,Residential,0,336.46000000000004,316.7575
C00443,1,411.46,,231.8,179.66,228.48,2.782,0.899,9,28,Semi-Urban,Commercial,0,,
C01371,6,890.94,936.4,553.72,337.22,230.68,5.854,0.916,4,28,Urban,Commercial,0,892.6899999999999,826.89
C00624,6,342.7,359.35,224.64,118.06,233.56,2.125,0.959,17,29,Semi-Urban,Residential,0,361.75,322.494
C00363,5,159.19,202.98,89.02,70.17,227.91,1.011,0.96,6,30,Urban,Residential,0,170.81000000000003,162.3675
C01396,1,158.37,,116.19,42.18,232.26,1.096,0.864,15,30,Urban,Residential,0,,
C00554,1,668.84,,421.47,247.37,227.32,4.184,0.977,4,29,Urban,Commercial,0,,
C00860,2,206.91,194.12,123.79,83.12,227.98,1.421,0.887,15,29,Rural,Residential,0,194.12,194.12
C00465,4,258.72,250.94,179.32,79.4,227.53,1.71,0.924,15,30,Semi-Urban,Residential,0,222.16333333333333,222.16333333333333
C00685,2,225.82,291.65,152.89,72.94,227.72,1.645,0.837,9,28,Urban,Residential,0,291.65,291.65
C01020,4,150.65,266.41,91.61,59.04,235.21,1.294,0.687,15,29,Semi-Urban,Residential,1,248.2166666666667,248.2166666666667
C00280,3,350.03,323.92,214.79,135.24,226.87,2.45,0.875,14,30,Rural,Residential,0,314.49,314.49
C00658,6,149.17,496.08,84.77,64.4,233.21,0.923,0.962,14,28,Rural,Commercial,1,570.0333333333333,552.788
C01215,1,294.61,,188.25,106.36,230.22,2.049,0.867,13,28,Urban,Residential,0,,
C01205,1,532.96,,393.71,139.25,221.8,3.555,0.939,8,30,Urban,Commercial,0,,
C00903,1,128.56,,91.67,36.89,223.21,0.903,0.886,5,28,Semi-Urban,Residential,0,,
C01050,4,466.52,348.02,273.51,193.01,231.99,2.949,0.947,14,28,Rural,Residential,0,312.7833333333333,312.7833333333333
C01005,2,328.49,288.03,239.27,89.22,229.32,2.083,0.955,18,30,Urban,Residential,0,288.03,288.03
C00418,2,2556.72,2320.71,1621.88,934.84,230.57,16.567,0.93,3,29,Urban,Industrial,0,2320.71,2320.71
C01191,5,165.13,159.75,117.61,47.52,231.27,1.11,0.894,8,30,Semi-Urban,Residential,0,120.07333333333334,115.3825
C00395,6,72.15,135.21,47.55,24.6,235.99,0.455,0.934,16,20,Semi-Urban,Residential,1,128.99333333333334,124.38400000000001
C00370,4,348.02,149.74,200.37,147.65,232.69,2.23,0.932,3,29,Rural,Residential,0,233.92,233.92
C00370,5,277.59,348.02,204.56,73.03,229.95,1.98,0.847,3,28,Rural,Residential,0,261.18,262.445
C00555,3,234.29,157.14,151.87,82.42,228.73,,0.975,11,30,Urban,Residential,0,158.58499999999998,158.58499999999998
C01015,4,352.24,294.15,225.14,127.1,220.47,2.424,0.916,1,29,Semi-Urban,Residential,0,276.3666666666666,276.3666666666666
C00598,2,128.34,137.49,83.66,44.68,233.13,0.795,0.962,4,30,Urban,Residential,0,137.49,137.49
C01291,5,4371.31,4191.09,3176.07,1195.25,237.51,26.936,0.949,2,29,Urban,Industrial,0,3602.59,3565.9674999999997
C01108,1,199.99,,130.27,69.72,237.22,1.319,0.888,0,30,Semi-Urban,Residential,0,,
C01042,4,1252.38,1302.24,887.76,364.63,233.79,8.125,0.916,7,30,Urban,Commercial,0,1221.1166666666668,1221.1166666666668
C01134,1,237.6,,160.66,76.94,226.58,1.622,0.898,18,29,Semi-Urban,Residential,0,,
C01291,4,4191.09,3654.18,2324.96,1866.13,232.25,30.627,0.818,2,28,Urban,Industrial,0,3357.593333333333,3357.593333333333
C00015,2,144.65,134.95,85.49,59.16,,0.928,0.917,18,30,Rural,Residential,0,134.95,134.95
C00467,6,280.5,293.46,181.92,98.58,227.82,1.9,0.9,10,29,Semi-Urban,Residential,0,275.99,262.598
C00612,6,303.61,369.19,222.01,81.6,,1.926,0.964,6,30,Urban,Residential,0,325.6233333333334,289.102
C00612,2,253.83,214.81,156.2,97.64,225.73,1.592,0.981,6,28,Urban,Residential,0,214.81,214.81
C01477,1,1047.29,,614.46,432.83,225.49,6.977,0.925,9,28,Urban,Commercial,0,,
C00766,1,272.26,,170.38,101.87,227.98,1.793,0.925,15,30,Rural,Residential,0,,
C00337,4,330.54,263.0,210.4,120.14,226.83,2.228,0.908,7,29,Rural,Residential,0,250.01,250.01
C01059,5,351.35,323.97,207.38,143.97,229.76,2.423,0.877,19,30,Urban,Residential,0,308.7266666666667,297.415
C00421,6,296.26,202.48,190.18,106.08,228.78,1.947,0.924,17,29,Urban,Residential,0,197.67666666666665,189.83999999999997
C00989,3,120.4,107.98,73.81,46.59,232.17,0.822,0.877,0,28,Semi-Urban,Residential,0,107.71000000000001,107.71000000000001
C00844,2,1737.22,1719.0,1050.33,686.89,220.77,12.503,0.874,6,28,Semi-Urban,Industrial,0,1719.0,1719.0
C01274,1,266.26,,184.49,81.77,227.56,1.693,0.96,7,30,Urban,Residential,0,,
C01216,3,3876.31,3501.01,2397.03,1479.28,229.57,25.443,0.922,4,30,Semi-Urban,Industrial,0,3313.8,3313.8
C00916,2,242.07,288.16,162.97,79.11,232.25,1.817,0.797,3,28,Urban,Residential,0,288.16,288.16
C00483,4,4005.96,3237.48,2636.76,1369.2,227.03,28.034,0.874,2,29,Urban,Industrial,0,2899.933333333333,2899.933333333333
C01271,6,179.19,169.86,115.74,63.45,228.83,1.175,0.926,14,29,Rural,Residential,0,173.04333333333332,160.69
C00786,5,247.9,348.75,148.26,99.64,229.53,1.686,0.89,4,28,Urban,Residential,0,267.61,263.93
C01387,1,156.98,,90.58,66.41,231.81,1.087,0.865,7,30,Semi-Urban,Residential,0,,
C00571,6,365.24,409.11,208.5,156.74,223.65,2.573,0.882,1,29,Urban,Residential,0,340.75333333333333,327.304
C00939,1,273.31,,161.96,111.35,226.06,1.732,0.97,11,30,Rural,Residential,0,,
C00911,2,909.95,613.65,535.82,374.13,230.51,5.899,0.929,16,28,Urban,Commercial,0,613.65,613.65
C00899,2,4182.64,4641.18,2815.79,1366.86,228.05,27.355,0.931,2,28,Semi-Urban,Industrial,0,4641.18,4641.18
C00837,3,1040.42,903.69,744.64,295.79,234.95,6.992,0.88,12,29,Semi-Urban,Commercial,0,899.03,899.03
C01328,2,228.68,215.3,129.97,98.71,228.59,1.443,0.963,9,30,Semi-Urban,Residential,0,215.3,215.3
C00334,4,1412.21,1247.36,919.8,492.41,238.93,9.282,0.884,8,30,Rural,Commercial,0,1168.8933333333332,1168.8933333333332
C01231,2,327.28,348.08,208.34,118.94,224.46,2.171,0.933,11,30,Rural,Commercial,0,348.08,348.08
C00145,6,589.19,600.93,325.12,264.08,230.97,3.687,0.961,19,29,Rural,Commercial,0,556.54,525.178
C00060,3,646.97,603.66,401.46,245.51,234.5,4.034,0.95,14,30,Urban,Commercial,0,618.9849999999999,618.9849999999999
C01106,4,5698.68,4442.63,3794.39,1904.29,230.6,40.294,0.852,16,30,Rural,Industrial,0,4205.033333333334,4205.033333333334
C01042,1,1095.23,,737.46,357.77,231.01,7.166,0.919,7,29,Urban,Commercial,0,,
C00213,4,899.74,828.27,547.57,352.18,226.05,5.842,0.946,0,29,Semi-Urban,Commercial,0,823.5633333333334,823.5633333333334
C00316,1,324.62,,200.82,123.79,230.7,2.135,0.915,9,29,Rural,Residential,0,,
